StudentID,FirstName,LastName,Department,GPA,Attendance
669,Jane,Williams,Physics,2.86,59
670,Jane,Davis,Biology,2.56,82
671,Alex,Miller,Mathematics,1.6,62
672,Michael,Wilson,Mathematics,1.73,55
673,Alex,Miller,Computer Science,2.46,85
674,John,Miller,Biology,0.28,91
675,David,Brown,Mathematics,3.29,74
676,Sarah,Davis,Computer Science,2.61,78
677,Alex,Williams,Computer Science,2.91,87
678,Jane,Brown,Mathematics,2.15,96
679,Alex,Jones,Engineering,0.44,77
680,Jane,Wilson,Physics,1.62,66
681,Laura,Miller,Biology,1.62,66
682,Laura,Smith,Computer Science,1.28,50
683,Jane,Davis,Physics,0.12,62
684,David,Johnson,Biology,2.95,67
685,David,Williams,Physics,0.44,72
686,Sarah,Jones,Biology,2.43,72
687,Emily,Williams,Biology,2.81,81
688,Alex,Davis,Mathematics,2.54,70
689,Emily,Jones,Physics,3.84,61
690,Emily,Brown,Engineering,0.41,69
691,Alex,Smith,Engineering,3.47,51
692,Emily,Smith,Mathematics,0.12,96
693,Laura,Brown,Mathematics,2.14,89
694,Sarah,Miller,Computer Science,1.62,67
695,Sarah,Smith,Mathematics,2.1,95
696,Emily,Johnson,Computer Science,1.46,56
697,Jane,Williams,Biology,0.76,54
698,Emily,Jones,Biology,0.08,98
699,David,Miller,Mathematics,2.07,73
700,Laura,Davis,Mathematics,3.37,59
701,Sarah,Davis,Mathematics,1.49,93
702,David,Miller,Mathematics,0.89,85
703,Sarah,Brown,Biology,0.32,63
704,John,Smith,Computer Science,0.34,100
705,Alex,Jones,Physics,0.89,92
706,John,Davis,Biology,0.4,76
707,Emily,Wilson,Computer Science,1.06,79
708,David,Miller,Physics,0.26,50
709,David,Wilson,Physics,0.26,67
710,Emily,Smith,Mathematics,3.43,54
711,Alex,Davis,Mathematics,0.65,98
712,Sarah,Davis,Engineering,2.24,78
713,Alex,Davis,Mathematics,3.09,78
714,David,Brown,Engineering,1.83,83
715,John,Brown,Computer Science,0.61,89
716,John,Jones,Biology,0.8,85
717,David,Davis,Engineering,1.73,90
718,Michael,Wilson,Biology,2.11,58
719,Emily,Williams,Physics,1.4,94
720,Sarah,Davis,Engineering,3.13,92
721,Laura,Johnson,Engineering,3,63
722,Emily,Davis,Computer Science,3.71,87
723,John,Wilson,Biology,0.12,80
724,Alex,Davis,Physics,3.58,92
725,Laura,Johnson,Physics,1.57,75
726,Laura,Brown,Computer Science,3.51,80
727,John,Williams,Engineering,2.76,88
728,Alex,Miller,Mathematics,3.95,96
729,Alex,Johnson,Engineering,3.04,98
730,John,Miller,Mathematics,1.46,76
731,Michael,Johnson,Mathematics,2,52
732,Sarah,Johnson,Mathematics,1.51,85
733,John,Brown,Physics,1.46,53
734,Sarah,Williams,Physics,1.04,57
735,Emily,Miller,Biology,1.98,76
736,Sarah,Williams,Engineering,2.73,94
737,Jane,Jones,Biology,1.11,71
738,Alex,Williams,Mathematics,2.1,52
739,John,Johnson,Computer Science,0.47,53
740,David,Smith,Biology,0.64,98
741,Sarah,Johnson,Biology,0.19,92
742,Laura,Miller,Computer Science,3.88,89
743,Sarah,Smith,Computer Science,0.02,92
744,Laura,Johnson,Engineering,0.71,52
745,Sarah,Miller,Engineering,2.45,90
746,Michael,Johnson,Biology,0.33,81
747,Jane,Davis,Physics,3.53,78
748,Michael,Smith,Engineering,2.88,63
749,Sarah,Brown,Mathematics,3.87,72
750,Sarah,Jones,Engineering,2.03,90
751,Alex,Williams,Mathematics,1.2,66
752,Sarah,Williams,Mathematics,2.2,88
753,Michael,Williams,Computer Science,3.72,79
754,John,Smith,Engineering,2.08,52
755,Michael,Brown,Engineering,1.07,81
756,Laura,Johnson,Physics,3.51,77
757,Sarah,Smith,Mathematics,1.49,62
758,David,Brown,Computer Science,0.01,92
759,Sarah,Brown,Mathematics,0.99,76
760,Jane,Miller,Biology,1.27,55
761,Emily,Johnson,Biology,3.44,52
762,Laura,Smith,Mathematics,1.83,93
763,Alex,Wilson,Computer Science,1.78,99
764,John,Jones,Mathematics,1.34,86
765,John,Miller,Engineering,3.52,89
766,Emily,Wilson,Computer Science,3.78,96
767,David,Johnson,Engineering,3.97,82
768,Laura,Miller,Engineering,1.51,76
769,Sarah,Wilson,Engineering,3.86,90
770,Sarah,Smith,Engineering,3.17,98
771,Sarah,Wilson,Biology,2.7,50
772,Laura,Smith,Biology,0.98,84
773,John,Davis,Engineering,0.87,68
774,Alex,Williams,Biology,0.66,90
775,Sarah,Miller,Computer Science,3.69,99
776,Sarah,Johnson,Biology,1.18,98
777,Laura,Brown,Mathematics,1.81,54
778,Sarah,Brown,Engineering,1.98,88
779,Alex,Williams,Engineering,3.11,68
780,Laura,Johnson,Engineering,3.38,89
781,Michael,Smith,Engineering,0.56,62
782,Sarah,Wilson,Computer Science,1.71,67
783,Alex,Davis,Mathematics,3.37,56
784,Alex,Miller,Engineering,3.27,64
785,Jane,Wilson,Physics,0.41,67
786,Sarah,Davis,Biology,0.63,59
787,Michael,Jones,Physics,1.22,68
788,Laura,Davis,Physics,0.3,87
789,David,Johnson,Mathematics,1.7,85
790,David,Brown,Engineering,0.43,87
791,Laura,Miller,Mathematics,2.27,52
792,Laura,Williams,Physics,0.99,54
793,Laura,Brown,Computer Science,2.39,76
794,Laura,Brown,Biology,0.47,99
795,John,Wilson,Engineering,3.9,86
796,David,Miller,Mathematics,3.73,96
797,David,Davis,Biology,1.57,91
798,Sarah,Davis,Mathematics,0.97,97
799,Jane,Davis,Engineering,1,95
800,Michael,Williams,Biology,1.93,58
801,Emily,Davis,Physics,0.16,58
802,Laura,Wilson,Engineering,2.56,77
803,Michael,Johnson,Mathematics,1.63,87
804,Emily,Jones,Physics,1.51,74
805,Laura,Wilson,Computer Science,3.24,56
806,Jane,Miller,Biology,2.84,81
807,Michael,Williams,Computer Science,3.82,93
808,Jane,Davis,Mathematics,1.41,78
809,John,Johnson,Mathematics,3.59,59
810,David,Miller,Physics,3.08,72
811,Michael,Wilson,Biology,1.43,94
812,Laura,Smith,Physics,2.49,94
813,Jane,Davis,Computer Science,1.15,72
814,Laura,Johnson,Biology,3.5,58
815,Michael,Davis,Biology,0.45,94
816,Alex,Miller,Engineering,0.85,59
817,David,Miller,Physics,0.73,70
818,Jane,Johnson,Physics,1.61,81
819,Emily,Brown,Mathematics,2.98,62
820,Laura,Johnson,Engineering,2.11,96
821,John,Johnson,Computer Science,1.95,70
822,David,Smith,Engineering,0,93
823,Michael,Williams,Biology,1.7,66
824,Sarah,Davis,Physics,0.25,61
825,Alex,Williams,Computer Science,0.83,60
826,John,Davis,Engineering,3.73,99
827,Emily,Jones,Engineering,0.86,76
828,Laura,Davis,Physics,3.43,77
829,Michael,Williams,Mathematics,3.21,98
830,Michael,Brown,Mathematics,0.64,76
831,Michael,Jones,Physics,2.42,56
832,Emily,Williams,Engineering,0.46,87
833,David,Davis,Biology,2.91,92
834,Laura,Williams,Biology,2.55,95
835,Laura,Davis,Engineering,3.25,81
836,Emily,Brown,Biology,1.92,87
837,Jane,Williams,Biology,3.66,53
838,John,Miller,Physics,0.2,77
839,John,Miller,Mathematics,1.17,70
840,Jane,Miller,Computer Science,2.86,55
841,Laura,Davis,Engineering,1.67,64
842,Emily,Wilson,Computer Science,0.69,93
843,John,Wilson,Physics,0.43,78
844,Alex,Wilson,Physics,3.27,68
845,David,Johnson,Engineering,1.89,82
846,David,Wilson,Mathematics,3.53,100
847,David,Miller,Biology,2.93,81
848,Jane,Smith,Mathematics,1.64,60
849,Emily,Jones,Physics,1.49,85
850,Sarah,Smith,Mathematics,2.06,91
851,David,Williams,Mathematics,3.56,82
852,Michael,Johnson,Physics,2.95,94
853,Sarah,Williams,Engineering,0.02,87
854,Laura,Johnson,Engineering,2.78,88
855,Michael,Jones,Physics,3.68,82
856,Jane,Smith,Computer Science,2.84,99
857,Emily,Williams,Biology,0.71,94
858,Laura,Williams,Biology,1.93,59
859,Jane,Wilson,Physics,0.56,50
860,Jane,Davis,Mathematics,1.44,59
861,Alex,Williams,Computer Science,3.75,53
862,Jane,Williams,Biology,3.69,78
863,John,Johnson,Mathematics,1.13,87
864,Sarah,Davis,Biology,1.36,62
865,Sarah,Smith,Physics,2.4,65
866,Sarah,Jones,Computer Science,3.85,85
867,Sarah,Wilson,Biology,0.59,84
868,Alex,Williams,Engineering,1.03,65
869,Michael,Smith,Engineering,3.49,59
870,Jane,Smith,Mathematics,1.97,89
871,Sarah,Smith,Engineering,3.6,50
872,Emily,Johnson,Physics,0.74,62
873,Laura,Davis,Biology,2.13,83
874,David,Wilson,Mathematics,1.31,74
875,Laura,Miller,Computer Science,1.27,77
876,Laura,Williams,Computer Science,1.79,60
877,Emily,Johnson,Biology,1.73,73
878,Sarah,Williams,Computer Science,1.43,83
879,Jane,Wilson,Computer Science,3.66,89
880,Alex,Wilson,Biology,2.93,77
881,Michael,Davis,Mathematics,2.91,68
882,Michael,Johnson,Physics,1.16,71
883,John,Williams,Physics,2.31,58
884,David,Miller,Biology,3.12,52
885,Emily,Wilson,Computer Science,3.18,81
886,Alex,Jones,Biology,1.38,69
887,Michael,Davis,Computer Science,3.08,92
888,John,Brown,Engineering,2.94,51
889,Alex,Smith,Physics,0.57,54
890,Alex,Johnson,Mathematics,3.46,82
891,Michael,Jones,Engineering,1.77,56
892,Emily,Johnson,Engineering,1.95,51
893,Sarah,Brown,Physics,1.79,51
894,David,Wilson,Computer Science,2.27,93
895,Sarah,Miller,Mathematics,2.48,78
896,Emily,Williams,Physics,1.99,66
897,David,Johnson,Biology,3.47,82
898,Laura,Brown,Mathematics,2.51,82
899,David,Smith,Biology,1.61,54
900,David,Jones,Physics,1.67,58
901,Jane,Jones,Biology,3.24,96
902,David,Johnson,Computer Science,1.39,95
903,John,Davis,Mathematics,0.85,65
904,Sarah,Smith,Physics,0.24,91
905,Michael,Smith,Engineering,3.5,81
906,Sarah,Johnson,Physics,3.67,65
907,Alex,Wilson,Physics,0.48,50
908,Alex,Jones,Biology,1.34,50
909,Jane,Wilson,Biology,0.7,97
910,John,Miller,Computer Science,0.46,60
911,Michael,Smith,Biology,3.6,65
912,Michael,Davis,Physics,0.23,99
913,Jane,Jones,Physics,3.92,69
914,Alex,Davis,Physics,0.39,72
915,Michael,Smith,Biology,3.45,55
916,Laura,Williams,Physics,2.27,55
917,David,Smith,Engineering,1.47,53
918,Sarah,Smith,Engineering,1.37,86
919,John,Davis,Physics,3.03,70
920,Michael,Miller,Physics,1.26,54
921,John,Williams,Physics,2.63,97
922,David,Brown,Mathematics,2.07,73
923,Emily,Davis,Physics,1.94,61
924,John,Wilson,Physics,3.6,92
925,John,Davis,Computer Science,2.22,64
926,David,Jones,Computer Science,3.31,67
927,Laura,Davis,Computer Science,2.9,60
928,Alex,Smith,Mathematics,0.15,57
929,David,Jones,Computer Science,3.09,53
930,David,Miller,Physics,0.87,76
931,Michael,Williams,Mathematics,3.61,75
932,Laura,Davis,Computer Science,0.17,93
933,John,Davis,Biology,1.33,70
934,Emily,Davis,Biology,0.4,82
935,Sarah,Williams,Biology,1.9,70
936,John,Miller,Computer Science,3.28,89
937,John,Miller,Computer Science,1.19,90
938,Laura,Jones,Mathematics,0.6,95
939,Laura,Williams,Mathematics,1.32,71
940,Michael,Johnson,Engineering,3.26,59
941,Michael,Davis,Biology,0.56,97
942,Jane,Wilson,Mathematics,0.91,97
943,Emily,Williams,Engineering,0.28,83
944,Alex,Wilson,Biology,2.82,77
945,Alex,Brown,Engineering,1.58,73
946,Jane,Jones,Engineering,1.24,66
947,Michael,Wilson,Engineering,2.87,80
948,Michael,Miller,Physics,1.34,62
949,Alex,Wilson,Physics,2.91,97
950,Michael,Smith,Engineering,3.26,89
951,Alex,Smith,Mathematics,0.87,69
952,David,Johnson,Engineering,3.9,57
953,Alex,Williams,Computer Science,0.65,75
954,David,Williams,Mathematics,1.16,95
955,Sarah,Wilson,Physics,0.72,52
956,Alex,Williams,Mathematics,1.38,63
957,Laura,Davis,Computer Science,1.92,55
958,Michael,Williams,Mathematics,2.09,63
959,Jane,Miller,Physics,3.41,98
960,Alex,Johnson,Computer Science,3.56,63
961,John,Smith,Biology,0.88,87
962,Laura,Davis,Biology,2.49,81
963,Emily,Johnson,Biology,0.45,55
964,Michael,Wilson,Physics,1.84,70
965,Emily,Smith,Mathematics,1.29,75
966,Emily,Johnson,Engineering,1.27,59
967,Laura,Davis,Physics,1.93,83
968,Alex,Miller,Mathematics,2.92,65
969,Alex,Johnson,Computer Science,0.28,55
970,Michael,Williams,Computer Science,3.52,93
971,Laura,Johnson,Engineering,2.94,90
972,Laura,Wilson,Computer Science,0.71,90
973,Emily,Miller,Physics,3.76,61
974,Jane,Smith,Physics,2.03,57
975,Alex,Jones,Biology,4,68
976,David,Smith,Biology,0.79,69
977,David,Davis,Biology,2.14,91
978,Sarah,Davis,Engineering,1.16,99
979,Laura,Brown,Biology,1.22,86
980,Michael,Brown,Physics,2.36,63
981,David,Brown,Mathematics,3.69,98
982,Jane,Brown,Engineering,3.22,86
983,Jane,Davis,Physics,2.9,75
984,David,Smith,Biology,2.24,96
985,Sarah,Jones,Engineering,3.69,82
986,Emily,Miller,Engineering,1.97,98
987,Jane,Brown,Computer Science,3.5,56
988,John,Johnson,Engineering,3.34,54
989,Jane,Wilson,Physics,0.86,81
990,Emily,Johnson,Computer Science,3.08,96
991,Sarah,Davis,Engineering,0.05,69
992,Jane,Davis,Computer Science,1.29,89
993,Michael,Smith,Engineering,0.92,94
994,David,Smith,Engineering,2.03,58
995,Laura,Davis,Mathematics,2.95,76
996,Emily,Wilson,Physics,0.39,61
997,David,Davis,Mathematics,2.06,75
998,David,Johnson,Computer Science,3.75,99
999,Emily,Wilson,Biology,0.91,67
1000,David,Williams,Computer Science,2.71,91
1001,Sarah,Jones,Mathematics,2.37,50
1002,David,Wilson,Computer Science,0.04,77
1003,Alex,Brown,Mathematics,1.9,89
1004,Emily,Johnson,Engineering,2.84,77
1005,Michael,Jones,Computer Science,0.18,93
1006,Jane,Smith,Physics,3.52,50
1007,Emily,Smith,Biology,2.08,71
1008,Alex,Wilson,Engineering,0.12,88
1009,David,Johnson,Physics,0.9,60
1010,Laura,Smith,Physics,3.81,81
1011,Emily,Smith,Mathematics,2.33,92
1012,Alex,Davis,Physics,0.43,90
1013,Alex,Wilson,Mathematics,1.15,55
1014,David,Williams,Computer Science,1.83,76
1015,Jane,Williams,Computer Science,0.08,66
1016,Alex,Williams,Computer Science,1.65,80
1017,Emily,Smith,Engineering,1.96,53
1018,David,Davis,Biology,0.97,61
1019,Alex,Davis,Engineering,2.35,67
1020,Alex,Brown,Physics,3.01,94
1021,Emily,Davis,Mathematics,0.94,94
1022,Michael,Jones,Mathematics,2.48,62
1023,Jane,Williams,Mathematics,2.56,92
1024,Sarah,Davis,Biology,3.79,61
1025,Jane,Smith,Engineering,3.11,75
1026,David,Miller,Engineering,3.39,74
1027,Laura,Miller,Computer Science,1.96,84
1028,Emily,Miller,Engineering,0.74,84
1029,David,Brown,Biology,3.98,58
1030,Alex,Wilson,Computer Science,0.52,70
1031,Sarah,Wilson,Engineering,1.89,58
1032,Sarah,Davis,Engineering,0.27,94
1033,John,Williams,Biology,3.78,69
1034,Michael,Brown,Biology,3.86,85
1035,Michael,Wilson,Biology,2.88,100
1036,Laura,Johnson,Computer Science,1.4,80
1037,Laura,Williams,Engineering,1.02,73
1038,John,Brown,Mathematics,1.06,93
1039,Sarah,Johnson,Physics,0.51,84
1040,Sarah,Smith,Physics,2.1,78
1041,Jane,Johnson,Mathematics,0.57,77
1042,David,Williams,Computer Science,1.27,84
1043,David,Brown,Mathematics,2.51,91
1044,Jane,Johnson,Mathematics,2.91,71
1045,Michael,Brown,Biology,0.1,71
1046,Sarah,Miller,Biology,1.72,81
1047,Michael,Smith,Computer Science,2.61,89
1048,Laura,Wilson,Biology,3.41,84
1049,Jane,Johnson,Physics,1.9,57
1050,Alex,Brown,Computer Science,3.88,54
1051,Jane,Miller,Computer Science,1.06,54
1052,Laura,Brown,Biology,0.05,69
1053,John,Williams,Computer Science,1.94,55
1054,Sarah,Johnson,Engineering,1.02,72
1055,Jane,Smith,Computer Science,3.29,66
1056,Alex,Miller,Engineering,0.93,82
1057,Emily,Miller,Physics,1.24,77
1058,Laura,Wilson,Mathematics,3.16,70
1059,David,Jones,Physics,2.86,68
1060,Emily,Smith,Physics,2.23,54
1061,Michael,Johnson,Physics,2.82,92
1062,Alex,Davis,Physics,1.67,93
1063,Emily,Jones,Physics,0.02,55
1064,John,Brown,Computer Science,0.05,51
1065,Laura,Johnson,Engineering,2.04,93
1066,Sarah,Davis,Biology,0.33,86
1067,Emily,Johnson,Engineering,0.2,56
1068,Laura,Davis,Computer Science,3.86,60
1069,Sarah,Wilson,Biology,3.44,93
1070,Jane,Miller,Computer Science,0.61,62
1071,Jane,Miller,Engineering,0,72
1072,John,Davis,Engineering,3.77,61
1073,Michael,Miller,Engineering,1.11,75
1074,John,Wilson,Computer Science,0.74,95
1075,Emily,Brown,Biology,2.77,86
1076,Emily,Jones,Engineering,0.44,71
1077,Alex,Smith,Mathematics,1.06,62
1078,David,Davis,Computer Science,3.9,93
1079,David,Jones,Mathematics,2.56,78
1080,Michael,Johnson,Mathematics,2.08,62
1081,John,Brown,Physics,1.59,84
1082,Emily,Jones,Engineering,3.1,77
1083,Jane,Smith,Biology,0.56,92
1084,Emily,Brown,Computer Science,3.87,73
1085,Emily,Johnson,Biology,3.44,92
1086,John,Miller,Physics,2.47,70
1087,Michael,Williams,Mathematics,0.17,58
1088,Alex,Davis,Computer Science,2.8,97
1089,David,Miller,Computer Science,3.65,93
1090,Michael,Miller,Biology,2.1,57
1091,Sarah,Williams,Biology,1.42,83
1092,Jane,Smith,Biology,0.48,57
1093,Alex,Davis,Mathematics,3.02,87
1094,Laura,Miller,Physics,3.54,92
1095,Laura,Davis,Mathematics,0.4,65
1096,Emily,Davis,Mathematics,3.04,93
1097,Jane,Davis,Engineering,0.07,64
1098,John,Smith,Mathematics,3.87,96
1099,Laura,Jones,Computer Science,2.46,54
1100,Jane,Smith,Mathematics,2.21,82
1101,John,Johnson,Physics,1.18,77
1102,John,Davis,Engineering,3.72,70
1103,David,Jones,Engineering,1.06,91
1104,John,Miller,Biology,3.31,81
1105,Sarah,Smith,Engineering,3.94,88
1106,Laura,Wilson,Biology,3.13,75
1107,David,Miller,Computer Science,2.08,96
1108,John,Miller,Biology,0.26,67
1109,Alex,Wilson,Biology,1.89,85
1110,Sarah,Miller,Physics,1.75,56
1111,Emily,Williams,Mathematics,0.81,99
1112,Jane,Wilson,Engineering,1.69,63
1113,Michael,Smith,Mathematics,1.43,74
1114,David,Miller,Computer Science,0.65,73
1115,Emily,Davis,Computer Science,1.77,78
1116,Alex,Jones,Physics,1.05,88
1117,Emily,Smith,Mathematics,2.09,83
1118,John,Wilson,Biology,0.14,86
1119,Alex,Jones,Physics,3.62,50
1120,Michael,Miller,Physics,3.27,92
1121,Sarah,Williams,Mathematics,2.21,78
1122,Sarah,Davis,Engineering,3.41,85
1123,Michael,Smith,Engineering,3.85,96
1124,Sarah,Jones,Computer Science,0.44,79
1125,Michael,Miller,Biology,2.52,52
1126,Michael,Brown,Biology,3.99,74
1127,Emily,Brown,Mathematics,3.95,83
1128,Emily,Brown,Physics,2.41,76
1129,Laura,Smith,Biology,0.51,68
1130,John,Wilson,Computer Science,2.33,62
1131,John,Wilson,Mathematics,0.01,68
1132,David,Johnson,Mathematics,0.8,55
1133,Emily,Williams,Mathematics,3.82,89
1134,Alex,Davis,Physics,1.32,62
1135,Michael,Jones,Engineering,2.55,100
1136,Alex,Jones,Engineering,1.12,78
1137,David,Wilson,Computer Science,3.79,76
1138,Laura,Jones,Physics,2.91,64
1139,Laura,Williams,Mathematics,1.32,97
1140,John,Brown,Engineering,3.17,91
1141,Sarah,Johnson,Mathematics,0.43,78
1142,David,Miller,Mathematics,1.57,97
1143,Michael,Davis,Engineering,0.88,85
1144,Michael,Brown,Computer Science,2.73,80
1145,John,Brown,Biology,0.41,91
1146,Emily,Williams,Physics,1.59,75
1147,Michael,Williams,Computer Science,1.11,90
1148,David,Brown,Computer Science,2.03,85
1149,Laura,Smith,Biology,1.4,86
1150,Alex,Brown,Computer Science,2.83,80
1151,David,Davis,Mathematics,0.1,88
1152,Alex,Davis,Computer Science,2.54,58
1153,David,Davis,Physics,0.92,89
1154,Alex,Davis,Computer Science,1.07,92
1155,Sarah,Williams,Physics,3.2,73
1156,Sarah,Williams,Mathematics,3.82,63
1157,Jane,Williams,Computer Science,1.27,79
1158,Emily,Miller,Engineering,3.31,87
1159,Laura,Williams,Physics,0.42,69
1160,Laura,Smith,Physics,2.54,62
1161,Alex,Miller,Biology,3,92
1162,John,Miller,Computer Science,0.62,63
1163,Emily,Smith,Engineering,1.7,75
1164,Laura,Miller,Computer Science,3.57,65
1165,Laura,Smith,Computer Science,0.41,100
1166,Michael,Miller,Computer Science,0.07,95
1167,Emily,Davis,Computer Science,2.36,65
1168,David,Wilson,Biology,1.74,86
1169,Sarah,Jones,Engineering,3.19,65
1170,Michael,Wilson,Physics,3.69,59
1171,Sarah,Brown,Biology,1.2,79
1172,Laura,Brown,Biology,1.55,85
1173,John,Wilson,Biology,1.95,50
1174,Sarah,Brown,Biology,2.35,71
1175,Laura,Smith,Engineering,3.94,75
1176,Michael,Jones,Mathematics,2.79,90
1177,Jane,Smith,Computer Science,1.56,56
1178,Sarah,Johnson,Engineering,1.06,76
1179,David,Williams,Computer Science,3.78,75
1180,David,Johnson,Mathematics,0.54,95
1181,Alex,Davis,Mathematics,2.88,74
1182,Jane,Johnson,Mathematics,3.7,56
1183,Sarah,Wilson,Engineering,2.66,55
1184,John,Johnson,Computer Science,1.69,88
1185,Michael,Smith,Mathematics,0.8,87
1186,Emily,Johnson,Biology,1.47,86
1187,Alex,Jones,Mathematics,2.83,57
1188,David,Johnson,Mathematics,2.6,74
1189,Sarah,Miller,Biology,3.71,90
1190,David,Smith,Biology,3.47,71
1191,Sarah,Williams,Engineering,3.26,87
1192,Jane,Wilson,Physics,3.65,77
1193,Laura,Jones,Mathematics,1.11,99
1194,Michael,Smith,Mathematics,1.48,57
1195,Laura,Brown,Physics,1.52,55
1196,Alex,Davis,Biology,2.24,65
1197,Sarah,Brown,Engineering,2.67,66
1198,Emily,Miller,Physics,1.15,94
1199,Sarah,Jones,Mathematics,0.08,69
1200,Laura,Brown,Physics,1.6,65
1201,Jane,Davis,Computer Science,1.23,54
1202,Emily,Davis,Physics,3.77,94
1203,Emily,Johnson,Physics,3.55,51
1204,Michael,Davis,Computer Science,3.44,58
1205,Michael,Davis,Physics,2.61,87
1206,Emily,Johnson,Computer Science,1.38,66
1207,Emily,Williams,Physics,2.2,89
1208,Sarah,Jones,Biology,3.26,58
1209,Alex,Miller,Physics,0.39,93
1210,John,Jones,Biology,3.2,65
1211,Laura,Wilson,Computer Science,0.16,76
1212,Michael,Brown,Mathematics,3.27,53
1213,Laura,Brown,Mathematics,3.23,83
1214,Sarah,Smith,Computer Science,0.2,64
1215,Michael,Johnson,Engineering,2.51,93
1216,Alex,Jones,Physics,2.01,98
1217,David,Smith,Biology,0.68,69
1218,Michael,Wilson,Engineering,0.59,78
1219,Emily,Johnson,Biology,3.09,74
1220,Jane,Johnson,Computer Science,2.27,64
1221,Alex,Brown,Physics,3.93,88
1222,John,Brown,Mathematics,3.93,63
1223,Sarah,Smith,Mathematics,3.97,100
1224,Laura,Wilson,Engineering,0.47,69
1225,Michael,Wilson,Physics,3.75,50
1226,Michael,Davis,Physics,0.98,79
1227,Sarah,Smith,Computer Science,1.83,67
1228,Laura,Smith,Biology,3.03,58
1229,David,Wilson,Computer Science,0.81,88
1230,John,Miller,Physics,2.27,87
1231,Sarah,Smith,Biology,0.74,58
1232,Sarah,Miller,Engineering,0.42,54
1233,Sarah,Smith,Physics,0.47,77
1234,John,Johnson,Mathematics,1.43,93
1235,John,Brown,Engineering,0.02,94
1236,David,Brown,Biology,1.7,80
1237,David,Davis,Computer Science,2.66,100
1238,Laura,Jones,Engineering,1.61,52
1239,John,Williams,Computer Science,0.34,71
1240,Sarah,Davis,Biology,0.25,67
1241,David,Miller,Mathematics,1.11,63
1242,Michael,Brown,Physics,0.68,83
1243,Sarah,Jones,Mathematics,3.86,51
